##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:CAPGEM.ZI:X.SWCAT:TOUL405-SW-S,SWCAT,CAPGEM,SOGETI,GE-EU-FR-TOUL405,TOUL405-SW-S,PTLS81277,10.66.147.222,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2(25)SED,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:KAMS1058,SWOMRV,CAPGEM,BENELUX,GE-EU-NL-AMST001-IA,KAMS1058,KAMS1058 N,10.67.224.67,,,,,NLD,PAYS-BAS,AMS,AMSTERDAM,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:KCAS1004,SWOMRV,CAPGEM,FRANCE,GE-AF-MO-CASA002,KCAS1004,KCAS1004,10.67.240.7,,,,,FRA,FRANCE,CAS,CASABLANCA,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:KCHI1037,SWOMRV,CAPGEM,SOGETI,GE-AM-US-CINC402,KCHI1037,KCHI1037,10.67.240.85,,,,,USA,ETATS-UNIS,,,CE,,SATIN,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:KFRA1442,SWOMRV,CAPGEM,CENTRAL_EU,GE-EU-DE-FRAN001-IA,KFRA1442,KFRA1442,10.67.224.61,,,,,DEU,ALLEMAGNE,,,CE,,SATIN,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:KSTO1096,SWOMRV,CAPGEM,BACKBONE,GE-BK-SE-STOC001-IA,KSTO1096,KSTO1096 N,10.67.240.113,,,,,SWE,SUEDE,,,CE,,SATIN,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:KSTO1097,SWOMRV,CAPGEM,BACKBONE,GE-BK-SE-STOC002-IA,KSTO1097,KSTO1097,10.67.240.119,,,,,SWE,SUEDE,,,CE,,SATIN,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:KUTC1004,SWOMRV,CAPGEM,BENELUX,GE-EU-NL-UTRE001-IA,KUTC1004,KUTC1004,10.67.224.49,,,,,NLD,PAYS-BAS,UTC,UTRECHT  SOESTERBERG,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CE9Q3-C3,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-PARI002-BE,OS904_CE9Q3_C3,OS904-CE9Q3-C3,10.191.167.174,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CE9Q3-C4,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-PARI002-BE,OS904_CE9Q3_C4,OS904-CE9Q3-C4,10.191.185.164,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEABT411,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-CLER001-BE,OS904_CEABT411,OS904-CEABT411,10.191.149.7,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEABT413,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-CLER001-BE,OS904_CEABT413,OS904-CEABT413,10.191.149.45,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEBNT461,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-BAYO002-BE,OS904_CEBNT461,OS904-CEBNT461,10.191.145.65,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEBTI781,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-BRES002-BE,OS904_CEBTI781,OS904-CEBTI781,10.191.175.67,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CECTF291,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-RENN009-BE,OS904_CECTF291,OS904-CECTF291,10.191.129.94,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CECTF301,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-RENN009-BE,OS904_CECTF301,OS904-CECTF301,10.191.175.173,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CELMF272,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-LILL005-BE,OS904_CELMF272,OS904-CELMF272,10.191.171.170,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CELMF273,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-LILL005-BE,OS904_CELMF273,OS904-CELMF273,10.191.160.197,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEMVE821,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-BORD005-BE,OS904_CEMVE821,OS904-CEMVE821,10.191.142.193,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEMVM564,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-GREN005-BE,OS904_CEMVM564,OS904-CEMVM564,10.191.88.138,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEMVM566,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-GREN005-BE,OS904_CEMVM566,OS904-CEMVM566,10.191.170.42,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEMWM501,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-MARS002-BE,OS904_CEMWM501,OS904-CEMWM501,10.191.161.165,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CENNC791,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-NANC001-BE,OS904_CENNC791,OS904-CENNC791,10.191.139.101,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CENOP761,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-NANT005-BE,OS904_CENOP761,OS904-CENOP761,10.191.66.202,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CENOP762,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-NANT005-BE,OS904_CENOP762,OS904-CENOP762,10.191.135.193,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEQNQDC1,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-COUR003-BE,OS904_CEQNQDC1,OS904-CEQNQDC1,10.191.165.214,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEQNQDC5,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-COUR003-BE,OS904_CEQNQDC5,OS904-CEQNQDC5,10.191.126.102,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEQQKEC1,SWOMRV,CAPGEM,SOGETI,ISSY 1 MANUFACTURE,OS904_CEQQKEC1,OS904-CEQQKEC1,10.191.200.112,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEQQKEC4,SWOMRV,CAPGEM,SOGETI,ISSY 2 MANUFACTURE,OS904_CEQQKEC4,OS904-CEQQKEC4,10.191.201.49,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CERNN792,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-RENN002-BE,OS904_CERNN792,OS904-CERNN792,10.191.133.226,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CERNT482,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-RENN002-BE,OS904_CERNT482,OS904-CERNT482,10.191.175.129,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CESPW331,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-LYON002-BE,OS904_CESPW331,OS904-CESPW331,10.191.91.74,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CESPW332,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-LYON002-BE,OS904_CESPW332,OS904-CESPW332,10.191.148.140,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CETMS244,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-TOUL016-BE,OS904_CETMS244,OS904-CETMS244,10.191.147.162,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CETMS245,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-TOUL016-BE,OS904_CETMS245,OS904-CETMS245,10.191.147.136,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CETMU813,SWOMRV,CAPGEM,SOGETI,TOULOUSE AEO 1,OS904_CETMU813,OS904-CETMU813,10.191.172.150,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CETMU814,SWOMRV,CAPGEM,SOGETI,TOULOUSE AERO 2,OS904_CETMU814,OS904-CETMU814,10.191.172.8,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEUXXNC3,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-CLIC001-BE,OS904_CEUXXNC3,OS904-CEUXXNC3,10.191.155.45,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEUXXNC4,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-CLIC001-BE,OS904_CEUXXNC4,OS904-CEUXXNC4,10.191.167.166,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEW44MC1,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-PARI024-BE,OS904_CEW44MC1,OS904-CEW44MC1,10.191.184.99,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEW44MC2,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-PARI024-BE,OS904_CEW44MC2,OS904-CEW44MC2,10.191.153.46,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEW45MC1,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-PARI025-BE,OS904_CEW45MC1,OS904-CEW45MC1,10.191.184.104,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEW45MC2,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-PARI025-BE,OS904_CEW45MC2,OS904-CEW45MC2,10.191.184.73,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEW8JRC3,SWOMRV,CAPGEM,SOGETI,PARIS 1,OS904_CEW8JRC3,OS904-CEW8JRC3,10.191.203.7,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEW8JRC4,SWOMRV,CAPGEM,SOGETI,PARIS 2,OS904_CEW8JRC4,OS904-CEW8JRC4,10.191.189.6,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEWGTRC3,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-STDE004-BE,OS904_CEWGTRC3,OS904-CEWGTRC3,10.191.165.43,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEWGTRC4,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-STDE004-BE,OS904_CEWGTRC4,OS904-CEWGTRC4,10.191.107.10,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEWVLJC2,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-STCL002-BE,OS904_CEWVLJC2,OS904-CEWVLJC2,10.191.164.70,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS904-CEWVMJC2,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-STCL002-BE,OS904_CEWVMJC2,OS904-CEWVMJC2,10.191.164.142,,,,,FRA,FRANCE,S90,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEBMJ501,SWOMRV,CAPGEM,SOGETI,BLAGNAC,OS912_CEBMJ501,OS912-CEBMJ501,10.191.172.154,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEHE9-C2,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-PARI001-BE,OS912_CEHE9_C2,OS912-CEHE9-C2,10.191.167.168,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEPRM732,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-MOER005-BE,OS912_CEPRM732,OS912-CEPRM732,10.191.168.107,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CESCW011,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-STRA008-BE,OS912_CESCW011,OS912-CESCW011,10.191.64.48,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CETMO992,SWOMRV,CAPGEM,SOGETI,TOULOUSE CRABE,OS912_CETMO992,OS912-CETMO992,10.191.172.17,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CETMP673,SWOMRV,CAPGEM,SOGETI,TOULOUSE CROUTTE,OS912_CETMP673,OS912-CETMP673,10.191.147.241,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEWINPC5,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-VELI803-BE,OS912_CEWINPC5,OS912-CEWINPC5,10.191.191.239,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEWLYMC2,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-STDE002-BE,OS912_CEWLYMC2,OS912-CEWLYMC2,10.191.166.26,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEWLYMC3,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-STDE002-N,OS912_CEWLYMC3,OS912-CEWLYMC3,10.191.97.54,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEWMNMC4,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-STDE002-BE,OS912_CEWMNMC4,OS912-CEWMNMC4,10.191.166.30,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEWMNMC5,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-STDE002-S,OS912_CEWMNMC5,OS912-CEWMNMC5,10.191.97.50,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEWU5LC5,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-PARI829-BE,OS912_CEWU5LC5,OS912-CEWU5LC5,10.191.202.226,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:CAPGEM.ZI:X.SWOMRV:OS912-CEYTNGC2,SWOMRV,CAPGEM,FRANCE,GE-EU-FR-AUBE002-BE,OS912_CEYTNGC2,OS912-CEYTNGC2,10.191.165.40,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:EXP_NE.ZI:X.CONVATRI:A100-CEMVZ82C,CONVATRI,EXP_NE,DATACENTER,A100,A100_CEMVZ82C,A100-CEMVZ82C,10.191.83.46,,,,,FRA,FRANCE,100,,CE,,ORCHESTRE,atrica converter,,,,0,atrica,ROUTEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:EXP_NE.ZI:X.CONVATRI:A210-CERNN832,CONVATRI,EXP_NE,DATACENTER,A210,A210_CERNN832,A210-CERNN832,10.191.65.178,,,,,FRA,FRANCE,210,,CE,,ORCHESTRE,atrica converter,,,,0,atrica,ROUTEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:EXP_NE.ZI:X.CONVATRI:A210-CETRQ551,CONVATRI,EXP_NE,DATACENTER,TRELAZE1,A210_CETRQ551,A210-CETRQ551,10.191.173.118,,,,,FRA,FRANCE,210,,CE,,ORCHESTRE,atrica converter,,,,0,atrica,ROUTEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:EXP_NE.ZI:X.RTATRI:A2100-CECTD712,RTATRI,EXP_NE,DATACENTER,A2100,A2100_CECTD712,A2100-CECTD712,10.191.65.234,,,,,FRA,FRANCE,210,,CE,,ORCHESTRE,atrica,,,,0,atrica,ROUTEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
