##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.RTCIS:4216.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4216,DI:ATAC.ZI:X.RTCIS:4216.L:ATM0/0,ATAC,FRANCHISE,4216 VERNEUIL,8-35,4216-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4219.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4219,DI:ATAC.ZI:X.RTCIS:4219.L:ATM0/0,ATAC,MAG_NORD,4219 CANTELEU,8-35,4219-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4220.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4220,DI:ATAC.ZI:X.RTCIS:4220.L:ATM0/0,ATAC,MAG_NORD,4220 HEROUVILLE,8-35,4220-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4221.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4221,DI:ATAC.ZI:X.RTCIS:4221.L:ATM0/0,ATAC,FRANCHISE,4221 BRUMATH,8-35,4221-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4222.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4222,DI:ATAC.ZI:X.RTCIS:4222.L:ATM0/0,ATAC,MAG_EST,4222 ENSISHEIM,8-35,4222-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4232.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4232,DI:ATAC.ZI:X.RTCIS:4232.L:ATM0/0,ATAC,MAG_SUD,4232 DOMERAT,8-35,4232-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4233.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4233,DI:ATAC.ZI:X.RTCIS:4233.L:ATM0/0,ATAC,MAG_SUD,4233 PIERREFEU DUVAR,8-35,4233-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4234.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4234,DI:ATAC.ZI:X.RTCIS:4234.L:ATM0/0,ATAC,MAG_SUD,4234 AUMONT,8-35,4234-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4235.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4235,DI:ATAC.ZI:X.RTCIS:4235.L:ATM0/0,ATAC,MAG_SUD,4235 MARVEJOLS,8-35,4235-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4245.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4245,DI:ATAC.ZI:X.RTCIS:4245.L:ATM0/0,ATAC,MAG_SUD,4245 PONTAUMUR,8-35,4245-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4246.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4246,DI:ATAC.ZI:X.RTCIS:4246.L:ATM0/0,ATAC,MAG_NORD,4246 NEUILLY/MARNE,8-35,4246-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4262.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4262,DI:ATAC.ZI:X.RTCIS:4262.L:ATM0/0,ATAC,MAG_OUEST,4262 LIGUEIL,8-35,4262-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4263.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4263,DI:ATAC.ZI:X.RTCIS:4263.L:ATM0/0,ATAC,MAG_OUEST,4263 LENCLOITRE,8-35,4263-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4290.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4290,DI:ATAC.ZI:X.RTCIS:4290.L:ATM0/0,ATAC,MAG_OUEST,4290 JUVISY SUR ORGE,8-35,4290-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4291.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4291,DI:ATAC.ZI:X.RTCIS:4291.L:ATM0/0,ATAC,MAG_NORD,4291 VILLIERS SUR MA,8-35,4291-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4296.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4296,DI:ATAC.ZI:X.RTCIS:4296.L:ATM0/0,ATAC,MAG_SUD,4296 BELLEY,8-35,4296-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4306.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4306,DI:ATAC.ZI:X.RTCIS:4306.L:ATM0/0,ATAC,MAG_EST,4306 EPINAL,8-35,4306-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4314.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4314,DI:ATAC.ZI:X.RTCIS:4314.L:ATM0/0,ATAC,MAG_OUEST,4314 RIS ORANGIS,8-35,4314-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4357.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4357,DI:ATAC.ZI:X.RTCIS:4357.L:ATM0/0,ATAC,MAG_EST,1316 CHALONS EN CHAM,8-35,4357-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4358.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4358,DI:ATAC.ZI:X.RTCIS:4358.L:ATM0/0,ATAC,MAG_EST,4358 ST AVOLD,8-35,4358-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4359.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4359,DI:ATAC.ZI:X.RTCIS:4359.L:ATM0/0,ATAC,MAG_SUD,4359 EGLETONS,8-35,4359-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4380.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4380,DI:ATAC.ZI:X.RTCIS:4380.L:ATM0/0,ATAC,MAG_SUD,4380 LANGEAC,8-35,4380-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4386.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4386,DI:ATAC.ZI:X.RTCIS:4386.L:ATM0/0,ATAC,MAG_EST,4386 OSTWALD,8-35,4386-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4399.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4399,DI:ATAC.ZI:X.RTCIS:4399.L:ATM0/0,ATAC,MAG_NORD,4399 VILLERS BOCAGE,8-35,4399-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:ADP-BACKUP.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:ADP-BACKUP,DI:ATAC.ZI:X.RTCIS:ADP-BACKUP.L:ATM0/0,ATAC,PRESTATAIR,ADP MONTSOURIS,8-35,adp-backup-ATM0/0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:ADPGSI.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:ADPGSI,DI:ATAC.ZI:X.RTCIS:ADPGSI.L:ATM0/0,ATAC,PRESTATAIR,ADPGSI NANTERRE,8-35,adpgsi-ATM0/0-8-35,,,SO,STAT_CDV,320,1600,320,1600,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:AGROSTAR-N.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:AGROSTAR-N,DI:ATAC.ZI:X.RTCIS:AGROSTAR-N.L:ATM0/0/0,ATAC,PRESTATAIR,AGROSTAR NANTERRE,8-35,agrostar-n-ATM0/0/0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:AGROSTAR-S.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:AGROSTAR-S,DI:ATAC.ZI:X.RTCIS:AGROSTAR-S.L:ATM0/0/0,ATAC,PRESTATAIR,AGROSTAR NANTERRE,8-35,agrostar-s-ATM0/0/0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,,,,,,,
DI:ATAC.ZI:X.RTCIS:ATOS.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:ATOS,DI:ATAC.ZI:X.RTCIS:ATOS.L:ATM0/0,ATAC,PRESTATAIR,ATOS SECLIN,8-35,atos-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:CHILLY.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:CHILLY,DI:ATAC.ZI:X.RTCIS:CHILLY.L:ATM0/0/0,ATAC,ENTREPOTS,CHILLY ATAC,8-35,chilly-ATM0/0/0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:CHILLYB.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:CHILLYB,DI:ATAC.ZI:X.RTCIS:CHILLYB.L:ATM0/0/0,ATAC,ENTREPOTS,CHILLY ATAC,8-35,chillyb-ATM0/0/0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:CORBEIL.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:CORBEIL,DI:ATAC.ZI:X.RTCIS:CORBEIL.L:ATM0/0/0,ATAC,ENTREPOTS,ENT LABO BOUCHERIE,8-35,corbeil-ATM0/0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:ENTREPOT-ULIS-N.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:ENTREPOT-ULIS-N,DI:ATAC.ZI:X.RTCIS:ENTREPOT-ULIS-N.L:ATM0/0/0,ATAC,ENTREPOTS,ENTREPOT ULIS,8-35,entrepot-ulis-n-ATM0/0/0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:GRENOBLE-PRESTA-N.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:GRENOBLE-PRESTA-N,DI:ATAC.ZI:X.RTCIS:GRENOBLE-PRESTA-N.L:ATM0/0/0,ATAC,PRESTATAIR,BUS_ET_DEC GRENOBLE,8-35,grenoble-presta-n-ATM0/0/0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:GRENOBLE-PRESTA-S.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:GRENOBLE-PRESTA-S,DI:ATAC.ZI:X.RTCIS:GRENOBLE-PRESTA-S.L:ATM0/0/0,ATAC,PRESTATAIR,BUS_ET_DEC GRENOBLE,8-35,grenoble-presta-s-ATM0/0/0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:GRPE-MARKEY.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:GRPE-MARKEY,DI:ATAC.ZI:X.RTCIS:GRPE-MARKEY.L:ATM0/0,ATAC,FRANCHISE,GROUPE MARKEY,8-35,grpe-markey-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:JSI.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:JSI,DI:ATAC.ZI:X.RTCIS:JSI.L:ATM0/0,ATAC,PRESTATAIR,JSI GROUPE JOUVE,8-35,jsi-ATM0/0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:MAGCA.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:MAGCA,DI:ATAC.ZI:X.RTCIS:MAGCA.L:ATM0/0,ATAC,JOUY_JOSAS,MAG CA VIROFLAY,8-35,magca-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:PARAGON.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:PARAGON,DI:ATAC.ZI:X.RTCIS:PARAGON.L:ATM0/0,ATAC,PRESTATAIR,PARAGON,8-35,paragon-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:PASS-BEAUJON.L:GE0/1.N:242,VLAN,DI:ATAC.ZI:X.RTCIS:PASS-BEAUJON,DI:ATAC.ZI:X.RTCIS:PASS-BEAUJON.L:GE0/1,ATAC,PASSERELLE,NEW POP BEAUJON,242,pass-beaujon-GE0/1-242,,,VL,STAT_CDV,2000,2000,2000,2000,,2000,2000,,,,,
DI:ATAC.ZI:X.RTCIS:PASS-ORLEANS.L:GE0/1.N:17,VLAN,DI:ATAC.ZI:X.RTCIS:PASS-ORLEANS,DI:ATAC.ZI:X.RTCIS:PASS-ORLEANS.L:GE0/1,ATAC,PASSERELLE,NEW POP ORLEANS,17,pass-orleans-GE0/1-17,,,VL,STAT_CDV,2000,2000,2000,2000,,2000,2000,,,,,
DI:ATAC.ZI:X.RTCIS:POP-A.L:GE0/1.N:4,VLAN,DI:ATAC.ZI:X.RTCIS:POP-A,DI:ATAC.ZI:X.RTCIS:POP-A.L:GE0/1,ATAC,ORL,POP ORLEANS,4,pop-a-GE0/1-4,,,ZZ,STAT_CDV,2000,2000,2000,2000,,2000,2000,2000,CD0381QPA7,BVPN - Corporate 2048,VPO0005,0022937252
DI:ATAC.ZI:X.RTCIS:POP-B.L:GE0/1.N:25,VLAN,DI:ATAC.ZI:X.RTCIS:POP-B,DI:ATAC.ZI:X.RTCIS:POP-B.L:GE0/1,ATAC,IDF,POP BEAUJON,25,pop-b-GE0/1-25,,,ZZ,STAT_CDV,2000,2000,2000,2000,,2000,2000,2000,CD0382JKB6,BVPN - Corporate 2048,VPO0005,0022937278
DI:ATAC.ZI:X.RTCIS:ROUEN.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:ROUEN,DI:ATAC.ZI:X.RTCIS:ROUEN.L:ATM0/0/0,ATAC,ENTREPOTS,ENT ROUEN,8-35,rouen-ATM0/0/0-8-35,,,SD,STAT_CDV,160,1024,160,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW.L:GE0/2.N:28,VLAN,DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW,DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW.L:GE0/2,ATAC,JOUY_JOSAS,JOUY,28,salle2-HD-new-GE0/2-28,ATAC_ATOS,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW.L:GE0/2.N:3,VLAN,DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW,DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW.L:GE0/2,ATAC,JOUY_JOSAS,JOUY,3,salle2-HD-new-GE0/2-3,,,VL,STAT_CDV,20000,20000,20000,20000,,,,,,,,
DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW.L:GE0/2.N:4,VLAN,DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW,DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW.L:GE0/2,ATAC,JOUY_JOSAS,JOUY,4,salle2-HD-new-GE0/2-4,ATAC-ENTREPOT,,VL,STAT_CDV,10000,10000,10000,10000,,,,,,,,
DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW.L:GE0/2.N:5,VLAN,DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW,DI:ATAC.ZI:X.RTCIS:SALLE2-HD-NEW.L:GE0/2,ATAC,JOUY_JOSAS,JOUY,5,salle2-HD-new-GE0/2-5,ATACPRESTA,,VL,STAT_CDV,10000,10000,10000,10000,,,,,,,,
DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW.L:GE0/2.N:20,VLAN,DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW,DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW.L:GE0/2,ATAC,JOUY_JOSAS,JOUY,20,salle3-HD-new-GE0/2-20,,,VL,STAT_CDV,20000,20000,20000,20000,,,,,,,,
DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW.L:GE0/2.N:241,VLAN,DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW,DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW.L:GE0/2,ATAC,JOUY_JOSAS,JOUY,241,salle3-HD-new-GE0/2-241,ATAC-ENTREPOT,,VL,STAT_CDV,10000,10000,10000,10000,,,,,,,,
DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW.L:GE0/2.N:28,VLAN,DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW,DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW.L:GE0/2,ATAC,JOUY_JOSAS,JOUY,28,salle3-HD-new-GE0/2-28,ATAC_ATOS,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW.L:GE0/2.N:8,VLAN,DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW,DI:ATAC.ZI:X.RTCIS:SALLE3-HD-NEW.L:GE0/2,ATAC,JOUY_JOSAS,JOUY,8,salle3-HD-new-GE0/2-8,ATACPRESTA,,VL,STAT_CDV,10000,10000,10000,10000,,,,,,,,
DI:ATAC.ZI:X.RTCIS:SYMAG.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:SYMAG,DI:ATAC.ZI:X.RTCIS:SYMAG.L:ATM0/0,ATAC,PRESTATAIR,SYMAG,8-35,symag-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTONE:1019-B.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1019-B,DI:ATAC.ZI:X.RTONE:1019-B.L:A0,ATAC,MAG_EST,1019_MUTZIG,8-35,1019-b-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD01EKJ9FF,BVPN - Corporate 512,VPO0007,0022471236
DI:ATAC.ZI:X.RTONE:1019-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1019-N,DI:ATAC.ZI:X.RTONE:1019-N.L:A0,ATAC,MAG_EST,1019_MUTZIG,8-35,1019-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01EKJ9FF,BVPN - Corporate 512,VPO0007,0022471236
DI:ATAC.ZI:X.RTONE:1040-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1040-N,DI:ATAC.ZI:X.RTONE:1040-N.L:A0,ATAC,MAG_EST,1040 ST AMARIN NEW,8-35,1040-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD016LFL9D,BVPN - Corporate 512,VPO0007,0022396013
DI:ATAC.ZI:X.RTONE:1042STATION.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1042STATION,DI:ATAC.ZI:X.RTONE:1042STATION.L:A0,ATAC,NCY,1042 STATION,8-35,1042station-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD03W00JBD,BVPN - Small,VPP0002,0023086119
DI:ATAC.ZI:X.RTONE:106-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:106-N,DI:ATAC.ZI:X.RTONE:106-N.L:A0,ATAC,ENTREPOTS,106 DR SUD LYON,8-35,106-n-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,1000,CD02H2JJA6,BVPN - Corporate 1536,VPO0007,0022747700
DI:ATAC.ZI:X.RTONE:106-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:106-S,DI:ATAC.ZI:X.RTONE:106-S.L:A0,ATAC,ENTREPOTS,106 DR SUD LYON,8-35,106-s-A0-8-35,,,SL,STAT_CDV,0,8192,0,850,IP ADSL,256,8096,1000,CD02H2JJA6,BVPN - Corporate 1536,VPO0007,0022747700
DI:ATAC.ZI:X.RTONE:1096-STATION.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1096-STATION,DI:ATAC.ZI:X.RTONE:1096-STATION.L:A0,ATAC,IDF,1096 STATION,8-35,1096-station-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD038BKP8E,BVPN - Small,VPP0002,0022938347
DI:ATAC.ZI:X.RTONE:1099-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1099-S,DI:ATAC.ZI:X.RTONE:1099-S.L:A0,ATAC,MAG_SUD,1099 B TERRASSON,8-35,1099-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD03C9NJ8B,BVPN - Corporate 512,VPO0008,0022968426
DI:ATAC.ZI:X.RTONE:110-NNEW.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:110-NNEW,DI:ATAC.ZI:X.RTONE:110-NNEW.L:A0,ATAC,ENTREPOTS,110 AMIENS POULAIN,8-35,110-nNEW-A0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,2000,CD01KBBQA2,BVPN - Corporate 2560,VPO0012,0022507837
DI:ATAC.ZI:X.RTONE:110-SNEW.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:110-SNEW,DI:ATAC.ZI:X.RTONE:110-SNEW.L:A0,ATAC,ENTREPOTS,110 AMIENS POULAIN,8-35,110-sNEW-A0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,2000,CD01KBBQA2,BVPN - Corporate 2560,VPO0012,0022507837
DI:ATAC.ZI:X.RTONE:1118-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1118-N,DI:ATAC.ZI:X.RTONE:1118-N.L:A0,ATAC,MAG_SUD,1118 LES MARTRES,8-35,1118-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD03G2WKB0,BVPN - Corporate 512,VPO0007,0022993544
DI:ATAC.ZI:X.RTONE:1118-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1118-S,DI:ATAC.ZI:X.RTONE:1118-S.L:A0,ATAC,MAG_SUD,1118 LES MARTRES,8-35,1118-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD03G2WKB0,BVPN - Corporate 512,VPO0007,0022993544
DI:ATAC.ZI:X.RTONE:1135STATION.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1135STATION,DI:ATAC.ZI:X.RTONE:1135STATION.L:A0,ATAC,IDF,1135 STATION,8-35,1135station-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD03W751D7,BVPN - Small,VPP0002,0023086240
DI:ATAC.ZI:X.RTONE:1156STATION.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1156STATION,DI:ATAC.ZI:X.RTONE:1156STATION.L:A0,ATAC,TLS,1156 STATION,8-35,1156station-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD03W046C1,BVPN - Small,VPP0002,0023086123
DI:ATAC.ZI:X.RTONE:1169-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1169-N,DI:ATAC.ZI:X.RTONE:1169-N.L:A0,ATAC,MAG_SUD,1169 GRENOBLE S,8-35,1169-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01RNRZ82,BVPN - Corporate 512,VPO0007,0022559834
