##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:GIN.ZI:X.RTCIS:GIN86STBET01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN86STBET01,DI:GIN.ZI:X.RTCIS:GIN86STBET01.L:ATM0/0,GIN,BEE,GIN-86-STBE-T01,8-35,gin86stbet01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01JAPVAC,BVPN - Corporate 1024,VPO0002,0022484651
DI:GIN.ZI:X.RTCIS:GIN87LIMOT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN87LIMOT01,DI:GIN.ZI:X.RTCIS:GIN87LIMOT01.L:ATM0/0,GIN,BEE,GIN-87-LIMO-T01,8-35,gin87limot01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01HY7AE8,BVPN - Corporate 1024,VPO0002,0022484580
DI:GIN.ZI:X.RTCIS:GIN87LIMOT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN87LIMOT02,DI:GIN.ZI:X.RTCIS:GIN87LIMOT02.L:ATM0/0,GIN,BINF,GIN-87-LIMO-T02,8-35,gin87limot02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0292N6DF,BVPN - Corporate 512,VPO0002,0022667609
DI:GIN.ZI:X.RTCIS:GIN88EPINT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN88EPINT02,DI:GIN.ZI:X.RTCIS:GIN88EPINT02.L:ATM0/0,GIN,BINF,GIN-88-EPIN-T02,8-35,gin88epint02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0292QWBE,BVPN - Corporate 512,VPO0002,0022667610
DI:GIN.ZI:X.RTCIS:GIN89AUXET02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN89AUXET02,DI:GIN.ZI:X.RTCIS:GIN89AUXET02.L:ATM0/0,GIN,BINF,GIN-89-AUXE-T02,8-35,gin89auxet02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0292UTBD,BVPN - Corporate 512,VPO0002,0022667611
DI:GIN.ZI:X.RTCIS:GIN91LISSE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN91LISSE01-N,DI:GIN.ZI:X.RTCIS:GIN91LISSE01-N.L:ATM0,GIN,DSI,GIN-91-LISS-E01,8-35,gin91lisse01-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD011EFZBE,BVPN - Corporate 4096,VPO0012,0022341846
DI:GIN.ZI:X.RTCIS:GIN91LISSE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN91LISSE01-S,DI:GIN.ZI:X.RTCIS:GIN91LISSE01-S.L:ATM0,GIN,DSI,GIN-91-LISS-E01,8-35,gin91lisse01-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD011EFZBE,BVPN - Corporate 4096,VPO0012,0022341846
DI:GIN.ZI:X.RTCIS:GIN91MASST01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN91MASST01-N,DI:GIN.ZI:X.RTCIS:GIN91MASST01-N.L:ATM0,GIN,BINF,GIN-91-MASS-T01-R,8-35,gin91masst01-n-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD0123X8EB,BVPN - Corporate 2048,VPO0012,0022350969
DI:GIN.ZI:X.RTCIS:GIN91MASST01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN91MASST01-S,DI:GIN.ZI:X.RTCIS:GIN91MASST01-S.L:ATM0,GIN,BINF,GIN-91-MASS-T01-R,8-35,gin91masst01-s-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,2000,CD0123X8EB,BVPN - Corporate 2048,VPO0012,0022350969
DI:GIN.ZI:X.RTCIS:GIN92BAGNT01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92BAGNT01-N,DI:GIN.ZI:X.RTCIS:GIN92BAGNT01-N.L:ATM0,GIN,BEE,GIN-92-BAGN-T01-R,8-35,gin92bagnt01-n-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01CH86FA,BVPN - Corporate 1024,VPO0012,0022446623
DI:GIN.ZI:X.RTCIS:GIN92BAGNT01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92BAGNT01-S,DI:GIN.ZI:X.RTCIS:GIN92BAGNT01-S.L:ATM0,GIN,BEE,GIN-92-BAGN-T01-R,8-35,gin92bagnt01-s-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,1000,CD01CH86FA,BVPN - Corporate 1024,VPO0012,0022446623
DI:GIN.ZI:X.RTCIS:GIN92BAGNT02.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92BAGNT02,DI:GIN.ZI:X.RTCIS:GIN92BAGNT02.L:ATM0,GIN,BINF,GIN-92-BAGN-T02-R,8-35,gin92bagnt02-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02B1TEA3,BVPN - Corporate 512,VPO0002,0022668232
DI:GIN.ZI:X.RTCIS:GIN92CLICE01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92CLICE01,DI:GIN.ZI:X.RTCIS:GIN92CLICE01.L:ATM0/0,GIN,DSI,GIN-92-CLIC-E01,8-35,gin92clice01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD032DEC89,BVPN - Corporate 512,VPO0002,0022891429
DI:GIN.ZI:X.RTCIS:GIN92GENNT01-N.L:FE0/0.N:28,VLAN,DI:GIN.ZI:X.RTCIS:GIN92GENNT01-N,DI:GIN.ZI:X.RTCIS:GIN92GENNT01-N.L:FE0/0,GIN,BINF,GIN-92-GENN-T01-R,28,gin92gennt01-n-FE0/0-28,,,ZZ,STAT_CDV,4000,4000,4000,4000,,4000,4000,4000,CD01EHRP9C,BVPN - Corporate 4096,VPO0017,0022469063
DI:GIN.ZI:X.RTCIS:GIN92GENNT01-S.L:FE0/0.N:270,VLAN,DI:GIN.ZI:X.RTCIS:GIN92GENNT01-S,DI:GIN.ZI:X.RTCIS:GIN92GENNT01-S.L:FE0/0,GIN,BINF,GIN-92-GENN-T01-R,270,gin92gennt01-s-FE0/0-270,,,ZZ,STAT_CDV,4000,4000,4000,4000,,4000,4000,4000,CD01EHRP9C,BVPN - Corporate 4096,VPO0017,0022469063
DI:GIN.ZI:X.RTCIS:GIN92LEVAT02-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92LEVAT02-N,DI:GIN.ZI:X.RTCIS:GIN92LEVAT02-N.L:ATM0,GIN,BEE,GIN-92-LEVA-T02,8-35,gin92levat02-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD01JAQBB8,BVPN - Corporate 4096,VPO0012,0022485464
DI:GIN.ZI:X.RTCIS:GIN92LEVAT02-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92LEVAT02-S,DI:GIN.ZI:X.RTCIS:GIN92LEVAT02-S.L:ATM0,GIN,BEE,GIN-92-LEVA-T02,8-35,gin92levat02-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,4000,CD01JAQBB8,BVPN - Corporate 4096,VPO0012,0022485464
DI:GIN.ZI:X.RTCIS:GIN92NANTE03-N.L:GE0/0.N:250,VLAN,DI:GIN.ZI:X.RTCIS:GIN92NANTE03-N,DI:GIN.ZI:X.RTCIS:GIN92NANTE03-N.L:GE0/0,GIN,BINF,GIN-92-NANT-E03,250,gin92nante03-n-GE0/0-250,,,ZZ,STAT_CDV,4000,4000,4000,4000,,4000,4000,4000,CD033BVU88,BVPN - Corporate 4198,VPO0017,0022892331
DI:GIN.ZI:X.RTCIS:GIN92NANTE03-S.L:GE0/0.N:6,VLAN,DI:GIN.ZI:X.RTCIS:GIN92NANTE03-S,DI:GIN.ZI:X.RTCIS:GIN92NANTE03-S.L:GE0/0,GIN,BINF,GIN-92-NANT-E03,6,gin92nante03-s-GE0/0-6,,,ZZ,STAT_CDV,4000,4000,4000,4000,,4000,4000,4000,CD033BVU88,BVPN - Corporate 4198,VPO0017,0022892331
DI:GIN.ZI:X.RTCIS:GIN92NANTT02-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92NANTT02-N,DI:GIN.ZI:X.RTCIS:GIN92NANTT02-N.L:ATM0/0/IMA0,GIN,BEE,GIN-92-NANT-T02-R,8-35,gin92nantt02-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,6554,6554,6554,6554,SDSL,6554,6554,6000,CD01SFGTBC,BVPN - Corporate 6144,VPO0012,0022555769
DI:GIN.ZI:X.RTCIS:GIN92NANTT02-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92NANTT02-S,DI:GIN.ZI:X.RTCIS:GIN92NANTT02-S.L:ATM0,GIN,BEE,GIN-92-NANT-T02-R,8-35,gin92nantt02-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,6000,CD01SFGTBC,BVPN - Corporate 6144,VPO0012,0022555769
DI:GIN.ZI:X.RTCIS:GIN92NANTT04-N.L:GE0/0.N:69,VLAN,DI:GIN.ZI:X.RTCIS:GIN92NANTT04-N,DI:GIN.ZI:X.RTCIS:GIN92NANTT04-N.L:GE0/0,GIN,BINF,GIN-92-NANT-T04,69,gin92nantt04-n-GE0/0-69,,,ZZ,STAT_CDV,10000,10000,10000,10000,,10000,10000,10000,CD024KSPAF,BVPN - Corporate 10240,VPO0021,0022632921
DI:GIN.ZI:X.RTCIS:GIN92NANTT04-S.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92NANTT04-S,DI:GIN.ZI:X.RTCIS:GIN92NANTT04-S.L:ATM0/0/0,GIN,BINF,GIN-92-NANT-T04,8-35,gin92nantt04-s-ATM0/0/0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,10000,CD024KSPAF,BVPN - Corporate 10240,VPO0021,0022632921
DI:GIN.ZI:X.RTCIS:GIN92STCLE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92STCLE01-N,DI:GIN.ZI:X.RTCIS:GIN92STCLE01-N.L:ATM0,GIN,DSI,GIN-92-STCL-E01,8-35,gin92stcle01-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD032DZY93,BVPN - Corporate 4096,VPO0012,0022896977
DI:GIN.ZI:X.RTCIS:GIN92STCLE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN92STCLE01-S,DI:GIN.ZI:X.RTCIS:GIN92STCLE01-S.L:ATM0,GIN,DSI,GIN-92-STCL-E01,8-35,gin92stcle01-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD032DZY93,BVPN - Corporate 4096,VPO0012,0022896977
DI:GIN.ZI:X.RTCIS:GIN93LAPLE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93LAPLE01-N,DI:GIN.ZI:X.RTCIS:GIN93LAPLE01-N.L:ATM0,GIN,BEE,GIN-93-LAPL-E01,8-35,gin93laple01-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD033L9UAF,BVPN - Corporate 4096,VPO0012,0022904822
DI:GIN.ZI:X.RTCIS:GIN93LAPLE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93LAPLE01-S,DI:GIN.ZI:X.RTCIS:GIN93LAPLE01-S.L:ATM0,GIN,BEE,GIN-93-LAPL-E01,8-35,gin93laple01-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD033L9UAF,BVPN - Corporate 4096,VPO0012,0022904822
DI:GIN.ZI:X.RTCIS:GIN93MONTE01-N.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93MONTE01-N,DI:GIN.ZI:X.RTCIS:GIN93MONTE01-N.L:ATM0/0/0,GIN,BINF,GIN-93-MONT-E01,8-35,gin93monte01-n-ATM0/0/0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD0293FJA6,BVPN - Corporate 4096,VPO0012,0022667874
DI:GIN.ZI:X.RTCIS:GIN93MONTE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93MONTE01-S,DI:GIN.ZI:X.RTCIS:GIN93MONTE01-S.L:ATM0,GIN,BINF,GIN-93-MONT-E01,8-35,gin93monte01-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,4000,CD0293FJA6,BVPN - Corporate 4096,VPO0012,0022667874
DI:GIN.ZI:X.RTCIS:GIN93NOISE01-N.L:GE0/0.N:30,VLAN,DI:GIN.ZI:X.RTCIS:GIN93NOISE01-N,DI:GIN.ZI:X.RTCIS:GIN93NOISE01-N.L:GE0/0,GIN,B3G,GIN-93-NOIS-E01,30,gin93noise01-n-GE0/0-30,,10.2.2.198,ZZ,STAT_CDV,30000,30000,30000,30000,,30000,30000,30000,CD02WFLB95,BVPN - Corporate 30720,VPO0017,0022853548
DI:GIN.ZI:X.RTCIS:GIN93NOISE01-S.L:GE0/0.N:7,VLAN,DI:GIN.ZI:X.RTCIS:GIN93NOISE01-S,DI:GIN.ZI:X.RTCIS:GIN93NOISE01-S.L:GE0/0,GIN,B3G,GIN-93-NOIS-E01,7,gin93noise01-s-GE0/0-7,,,ZZ,STAT_CDV,30000,30000,30000,30000,,30000,30000,30000,CD02WFLB95,BVPN - Corporate 30720,VPO0017,0022853548
DI:GIN.ZI:X.RTCIS:GIN93PANTT02-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93PANTT02-N,DI:GIN.ZI:X.RTCIS:GIN93PANTT02-N.L:ATM0,GIN,BINF,GIN-93-PANT-T02-R,8-35,gin93pantt02-n-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,4000,CD01M32M98,BVPN - Corporate 4096,VPO0002,0022521476
DI:GIN.ZI:X.RTCIS:GIN93PANTT02-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93PANTT02-S,DI:GIN.ZI:X.RTCIS:GIN93PANTT02-S.L:ATM0,GIN,BINF,GIN-93-PANT-T02-R,8-35,gin93pantt02-s-ATM0-8-35,,,ZZ,STAT_CDV,1,1,1,1,SDSL,,,,CD01M32M98,BVPN - Corporate 4096,VPO0002,0022521476
DI:GIN.ZI:X.RTCIS:GIN93PANTT03-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93PANTT03-N,DI:GIN.ZI:X.RTCIS:GIN93PANTT03-N.L:ATM0/0/IMA0,GIN,BEE,GIN-93-PANT-T03,8-35,gin93pantt03-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,2000,CD03QQQTE6,BVPN - Corporate 2303,VPO0012,0023051195
DI:GIN.ZI:X.RTCIS:GIN93PANTT03-S.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93PANTT03-S,DI:GIN.ZI:X.RTCIS:GIN93PANTT03-S.L:ATM0/0/IMA0,GIN,BEE,GIN-93-PANT-T03,8-35,gin93pantt03-s-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD03QQQTE6,BVPN - Corporate 2303,VPO0012,0023051195
DI:GIN.ZI:X.RTCIS:GIN93STDEE03-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93STDEE03-S,DI:GIN.ZI:X.RTCIS:GIN93STDEE03-S.L:ATM0,GIN,BEE,GIN-93-STDE-E03,8-35,gin93stdee03-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD03DP6QE5,BVPN - Corporate 4096,VPO0012,0022973607
DI:GIN.ZI:X.RTCIS:GIN93STOUE01-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93STOUE01-N,DI:GIN.ZI:X.RTCIS:GIN93STOUE01-N.L:ATM0/0/IMA0,GIN,DSI,GIN-93-STOU-E01,8-35,gin93stoue01-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02BKN7CE,BVPN - Corporate 2048,VPO0012,0022712816
DI:GIN.ZI:X.RTCIS:GIN93STOUE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93STOUE01-S,DI:GIN.ZI:X.RTCIS:GIN93STOUE01-S.L:ATM0,GIN,DSI,GIN-93-STOU-E01,8-35,gin93stoue01-s-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,2000,CD02BKN7CE,BVPN - Corporate 2048,VPO0012,0022712816
DI:GIN.ZI:X.RTCIS:GIN93STOUT05.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN93STOUT05,DI:GIN.ZI:X.RTCIS:GIN93STOUT05.L:ATM0,GIN,BEE,GIN-93-STOU-T05,8-35,gin93stout05-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02F8E7E4,BVPN - Corporate 2048,VPO0002,0022741456
DI:GIN.ZI:X.RTCIS:GIN94ALFOT01-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN94ALFOT01-N,DI:GIN.ZI:X.RTCIS:GIN94ALFOT01-N.L:ATM0/0/IMA0,GIN,CENTRE,GIN-94-ALFO-T01,8-35,gin94alfot01-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD033F1Y9F,BVPN - Corporate 2048,VPO0012,0022903939
DI:GIN.ZI:X.RTCIS:GIN94ALFOT01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN94ALFOT01-S,DI:GIN.ZI:X.RTCIS:GIN94ALFOT01-S.L:ATM0,GIN,CENTRE,GIN-94-ALFO-T01,8-35,gin94alfot01-s-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,2000,CD033F1Y9F,BVPN - Corporate 2048,VPO0012,0022903939
DI:GIN.ZI:X.RTCIS:GIN94CACHE01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN94CACHE01,DI:GIN.ZI:X.RTCIS:GIN94CACHE01.L:ATM0,GIN,DSI,GIN-94-CACH-E01,8-35,gin94cache01-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD029F62E3,BVPN - Corporate 1024,VPO0002,0022693270
DI:GIN.ZI:X.RTCIS:GIN94ORLYE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN94ORLYE01-N,DI:GIN.ZI:X.RTCIS:GIN94ORLYE01-N.L:ATM0,GIN,BEE,GIN-94-ORLY-E01,8-35,gin94orlye01-n-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD03A2G8C3,BVPN - Corporate 2048,VPO0012,0022953385
DI:GIN.ZI:X.RTCIS:GIN94ORLYE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN94ORLYE01-S,DI:GIN.ZI:X.RTCIS:GIN94ORLYE01-S.L:ATM0,GIN,BEE,GIN-94-ORLY-E01,8-35,gin94orlye01-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD03A2G8C3,BVPN - Corporate 2048,VPO0012,0022953385
DI:GIN.ZI:X.RTCIS:GIN95BEZOE01-N.L:GE0/0.N:4,VLAN,DI:GIN.ZI:X.RTCIS:GIN95BEZOE01-N,DI:GIN.ZI:X.RTCIS:GIN95BEZOE01-N.L:GE0/0,GIN,DSI,GIN-95-BEZO-E01,4,gin95bezoe01-n-GE0/0-4,,,ZZ,STAT_CDV,10000,10000,10000,10000,,10000,10000,10000,CD018YHGE8,BVPN - Corporate 10240,VPO0017,0022423704
DI:GIN.ZI:X.RTCIS:GIN95BEZOE01-S.L:GE0/0.N:22,VLAN,DI:GIN.ZI:X.RTCIS:GIN95BEZOE01-S,DI:GIN.ZI:X.RTCIS:GIN95BEZOE01-S.L:GE0/0,GIN,DSI,GIN-95-BEZO-E01,22,gin95bezoe01-s-GE0/0-22,,,ZZ,STAT_CDV,10000,10000,10000,10000,,10000,10000,10000,CD018YHGE8,BVPN - Corporate 10240,VPO0017,0022423704
DI:GIN.ZI:X.RTCIS:GIN95CERGT02-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN95CERGT02-N,DI:GIN.ZI:X.RTCIS:GIN95CERGT02-N.L:ATM0,GIN,BEE,GIN-95-CERG-T02-R,8-35,gin95cergt02-n-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01DKT1F4,BVPN - Corporate 1024,VPO0012,0022453410
DI:GIN.ZI:X.RTCIS:GIN95CERGT02-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN95CERGT02-S,DI:GIN.ZI:X.RTCIS:GIN95CERGT02-S.L:ATM0,GIN,BEE,GIN-95-CERG-T02-R,8-35,gin95cergt02-s-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,1000,CD01DKT1F4,BVPN - Corporate 1024,VPO0012,0022453410
DI:GIN.ZI:X.RTCIS:GIN95CERGT03.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN95CERGT03,DI:GIN.ZI:X.RTCIS:GIN95CERGT03.L:ATM0/0,GIN,BINF,GIN-95-CERG-T03,8-35,gin95cergt03-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD0292XEAC,BVPN - Corporate 1024,VPO0002,0022667145
DI:GIN.ZI:X.RTCIS:GIN95STCLI01-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN95STCLI01-N,DI:GIN.ZI:X.RTCIS:GIN95STCLI01-N.L:ATM0/0/IMA0,GIN,BINF,GIN-95-STCL-I01,8-35,gin95stcli01-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01UEUVB4,BVPN - Corporate 2048,VPO0012,0022558593
DI:GIN.ZI:X.RTCIS:GIN95STCLI01-S.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN95STCLI01-S,DI:GIN.ZI:X.RTCIS:GIN95STCLI01-S.L:ATM0/0/0,GIN,BINF,GIN-95-STCL-I01,8-35,gin95stcli01-s-ATM0/0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,2000,CD01UEUVB4,BVPN - Corporate 2048,VPO0012,0022558593
DI:GIN.ZI:X.RTCIS:HAUT-I01-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:HAUT-I01-N,DI:GIN.ZI:X.RTCIS:HAUT-I01-N.L:ATM0/0/IMA0,GIN,BINF,GIN-26-HAUT-I01,8-35,haut-i01-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,1000,CD025EFG9C,BVPN - Corporate 1194,VPO0012,0022669055
DI:GIN.ZI:X.RTCIS:HAUT-I01-S.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:HAUT-I01-S,DI:GIN.ZI:X.RTCIS:HAUT-I01-S.L:ATM0/0/0,GIN,BINF,GIN-26-HAUT-I01,8-35,haut-i01-s-ATM0/0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD025EFG9C,BVPN - Corporate 1194,VPO0012,0022669055
DI:GIN.ZI:X.RTCIS:LYON-T06-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:LYON-T06-S,DI:GIN.ZI:X.RTCIS:LYON-T06-S.L:ATM0,GIN,BINF,GIN-69-LYON-T06-R,8-35,lyon-t06-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,10000,CD02934ZB6,BVPN - Corporate 10240,VPO0021,0022667870
DI:GIN.ZI:X.RTCIS:MARC-E01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:MARC-E01-N,DI:GIN.ZI:X.RTCIS:MARC-E01-N.L:ATM0,GIN,DSI,CTR-91-MARC-E01,8-35,marc-e01-n-ATM0-8-35,,,ZZ,STAT_CDV,5,5,5,5,SDSL,2048,2048,2000,CD04294DEF,BVPN - Corporate 2048,VPO0012,0023128111
DI:GIN.ZI:X.RTCIS:MARC-E01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:MARC-E01-S,DI:GIN.ZI:X.RTCIS:MARC-E01-S.L:ATM0,GIN,DSI,CTR-91-MARC-E01,8-35,marc-e01-s-ATM0-8-35,,,SD,STAT_CDV,160,1024,160,1024,SDSL,1024,1024,2000,CD04294DEF,BVPN - Corporate 2048,VPO0012,0023128111
DI:GIN.ZI:X.RTCIS:MONT-T01-S.L:FE0/0.N:53,VLAN,DI:GIN.ZI:X.RTCIS:MONT-T01-S,DI:GIN.ZI:X.RTCIS:MONT-T01-S.L:FE0/0,GIN,BINF,GIN-57-MONT-T01,53,mont-t01-s-FE0/0-53,,,ZZ,STAT_CDV,4000,4000,4000,4000,,4000,4000,10000,CD0291BVB5,BVPN - Corporate 10240,VPO0013,0022667147
