##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.SWCAT:M1260,SWCAT,ATAC,MAG_SUD,1260 GRENOBLE FOCH,M1260,m1260,10.42.131.134,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1261,SWCAT,ATAC,MAG_NORD,1261 PARIS MAINE,M1261,m1261,10.44.123.18,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1262,SWCAT,ATAC,MAG_OUEST,1262 ARNOUVILLES,M1262,m1262,10.44.11.66,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1264,SWCAT,ATAC,MAG_NORD,1264 AUTINGUES,M1264,m1264,10.44.200.6,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1267,SWCAT,ATAC,MAG_NORD,1267 CALAIS NATION,M1267,m1267,10.42.240.230,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1272,SWCAT,ATAC,MAG_NORD,1272 FLEURY/ORNE,M1272,m1272,10.43.102.154,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 6 EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1275,SWCAT,ATAC,MAG_NORD,1275 LONGFOSSE,M1275,m1275,10.44.200.10,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1276,SWCAT,ATAC,MAG_SUD,1276 MOUTIERS,M1276,m1276,10.42.251.246,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1277,SWCAT,ATAC,MAG_NORD,1277 RUE,M1277,m1277,10.42.150.50,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1279,SWCAT,ATAC,MAG_SUD,1279 THIVIERS,M1279,m1279,10.43.218.30,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1280,SWCAT,ATAC,MAG_SUD,1280 TOURNUS,M1280,m1280,10.43.109.134,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1281,SWCAT,ATAC,MAG_NORD,1281 VILLEPINTE,M1281,M1281,10.42.197.98,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1281BIS,SWCAT,ATAC,MAG_NORD,1281 VILLEPINTE,M1281BIS,m1281bis,10.42.197.99,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 6 EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1282,SWCAT,ATAC,MAG_SUD,1282 VOIRON,M1282,m1282,10.42.131.142,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1286,SWCAT,ATAC,MAG_OUEST,1286 PARIS BUTTES,M1286,m1286,10.43.95.134,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 22 EA13,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1288,SWCAT,ATAC,MAG_NORD,1288 NOISY LE GRAND,M1288,m1288,10.43.199.118,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1290,SWCAT,ATAC,MAG_NORD,1290 CORBIE,M1290,m1290,10.42.150.58,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1292,SWCAT,ATAC,MAG_EST,1292 STR KOENING,M1292,m1292,10.43.219.6,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1293,SWCAT,ATAC,MAG_NORD,1293 AVION,M1293,m1293,10.43.119.134,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1297,SWCAT,ATAC,MAG_NORD,1297 HARNES,M1297,m1297,10.44.177.146,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1299,SWCAT,ATAC,MAG_EST,1299 CHATILLON,M1299,m1299,10.43.209.163,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1299BIS,SWCAT,ATAC,MAG_EST,1299 CHATILLON-,M1299BIS,m1299bis,10.43.209.164,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1301,SWCAT,ATAC,MAG_SUD,1301 MARSEIL ST JEAN,M1301,m1301,10.44.191.102,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1302,SWCAT,ATAC,MAG_OUEST,1302 ANTONY PASCAL,M1302,m1302,10.41.154.142,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1303,SWCAT,ATAC,MAG_EST,4306 EPINAL,M1303,m1303,10.43.111.202,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1305,SWCAT,ATAC,MAG_SUD,1305 COURNON ALLIER,M1305,m1305,10.43.186.226,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1306,SWCAT,ATAC,MAG_EST,1306 ST DIZIER,M1306,m1306,10.41.6.198,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1310,SWCAT,ATAC,MAG_OUEST,1310 COLLEVILLE,M1310,m1310,10.41.249.134,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1312,SWCAT,ATAC,FRANCHISE,1312 FORMERIE,M1312,m1312,10.43.249.90,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1313,SWCAT,ATAC,MAG_EST,1313 CREUZWALD,M1313,m1313,10.45.22.226,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M13141,SWCAT,ATAC,MAG_OUEST,1314 ESVRES II,M13141,m13141,10.48.198.50,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1317,SWCAT,ATAC,MAG_SUD,1317 MARSEIL NATIONA,M1317,m1317,10.44.225.10,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1318,SWCAT,ATAC,MAG_NORD,1318 MOUVAUX,M1318,m1318,10.45.17.46,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1319,SWCAT,ATAC,MAG_NORD,1319 ROUEN,M1319,m1319,10.42.206.2,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 50 SE4,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1320,SWCAT,ATAC,MAG_NORD,1320 VILLERS BTX,M1320,m1320,10.45.21.94,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1321,SWCAT,ATAC,MAG_OUEST,1321 MAISONS ALFORT,M1321,m1321,10.45.8.22,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1322,SWCAT,ATAC,MAG_OUEST,1322 GARENNE CO,M1322,M1322,10.43.88.166,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1323,SWCAT,ATAC,MAG_NORD,1323 ALFORT JAURES,M1323,m1323,10.44.226.78,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1324,SWCAT,ATAC,MAG_NORD,1324 LE PLESSIS TREV,M1324,m1324,10.44.195.54,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1325,SWCAT,ATAC,MAG_NORD,1325 LIMEIL BREVANNE,M1325,m1325,10.43.250.34,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1326,SWCAT,ATAC,MAG_NORD,1326 CHEVILLY LARUE,M1326,m1326,10.44.226.82,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1327,SWCAT,ATAC,MAG_EST,1327 SARREGUEMINES,M1327,m1327,10.48.128.66,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1328,SWCAT,ATAC,MAG_EST,1328 WINTZENHEIM,M1328,m1328,10.48.137.142,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1329,SWCAT,ATAC,MAG_SUD,1329 MASSIEUX,M1329,m1329,10.43.240.102,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1330,SWCAT,ATAC,MAG_SUD,1330 BEAUMONT 2,M1330,m1330,10.48.210.10,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1331,SWCAT,ATAC,MAG_SUD,1331 LAUNAGUET,M1331,m1331,10.48.193.58,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1332,SWCAT,ATAC,MAG_SUD,1332 MONTCEAUX,M1332,m1332,10.48.29.10,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1333,SWCAT,ATAC,MAG_OUEST,1333 MASSY,M1333,m1333,10.43.248.186,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1335,SWCAT,ATAC,MAG_NORD,1335 NESLE,M1335,m1335,10.48.14.42,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1337,SWCAT,ATAC,MAG_EST,1337 PFAFFENHOFFEN,M1337,m1337,10.44.173.210,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1339,SWCAT,ATAC,MAG_SUD,1339 GRENOBLE VIGNY,M1339,m1339,10.48.75.42,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1340,SWCAT,ATAC,MAG_SUD,1340 AUBAGNE,M1340,m1340,10.43.228.46,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1342,SWCAT,ATAC,MAG_NORD,1342 NOYELLES VERMEL,M1342,m1342,10.48.110.42,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1343,SWCAT,ATAC,MAG_NORD,1343 ORCHIES,M1343,m1343,10.42.129.43,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1344,SWCAT,ATAC,MAG_OUEST,1344 LEUVILLE SUR OR,M1344,m1344,10.48.135.42,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1345,SWCAT,ATAC,MAG_SUD,1345 LA BREDE,M1345,m1345,10.43.254.66,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1346,SWCAT,ATAC,MAG_NORD,1346 LUNERAY,M1346,m1346,10.46.102.186,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1347,SWCAT,ATAC,MAG_NORD,1347 VALENCIENNES,M1347,m1347,10.48.107.117,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1349,SWCAT,ATAC,MAG_SUD,SENAS 1349,M1349,m1349,10.48.124.66,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1350,SWCAT,ATAC,MAG_SUD,1350 MONTPELLIER,M1350,m1350,10.48.131.114,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1351,SWCAT,ATAC,MAG_OUEST,1351 ARTIGUES,M1351,m1351,10.48.33.193,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1352,SWCAT,ATAC,MAG_SUD,1352 LE PONTET,M1352,m1352,10.46.129.178,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1355,SWCAT,ATAC,MAG_OUEST,1355 SAINT FARGEAU,M1355,m1355,10.48.102.145,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1357,SWCAT,ATAC,MAG_SUD,1357_LYON FELIX,M1357,m1357,10.41.209.25,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2(44)SE2,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1358,SWCAT,ATAC,MAG_SUD,1358 PONT JUMEAUX,M1358,m1358,10.46.218.111,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 50 SE4,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1360,SWCAT,ATAC,MAG_SUD,1360_BEZIERS,M1360,m1360,10.48.46.66,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2(44)SE2,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1361,SWCAT,ATAC,MAG_OUEST,01361 LAGNY SW,M1361,m1361,10.45.139.61,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2(44)SE2,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1363,SWCAT,ATAC,MAG_SUD,1363 MAS ROU,M1363,m1363,10.43.132.159,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 50 SE5,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1364,SWCAT,ATAC,IDF,1364 LIESSE,M1364,m1364,10.40.219.138,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 50 SE3,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1365,SWCAT,ATAC,MAG_NORD,1365 LENS GR,M1365,m1365,10.48.20.194,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 44 SE2,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1366,SWCAT,ATAC,IDF,1366 SACLAY,M1366,m1366,10.48.134.154,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 44 SE2,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M1368,SWCAT,ATAC,IDF,1368 ATH MONS2,M1368,m1368,10.48.134.146,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 50 SE3,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M4002,SWCAT,ATAC,FRANCHISE,4002 CERIZAY,M4002,m4002,10.43.87.110,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M4010,SWCAT,ATAC,FRANCHISE,4010 ORADOUR / GLANE,M4010,m4010,10.44.119.66,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M4019,SWCAT,ATAC,FRANCHISE,4019 SORIGNY,M4019,m4019,10.42.143.118,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M4020,SWCAT,ATAC,FRANCHISE,4020 MONTS,M4020,m4020,10.42.143.114,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(11)EA1,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M4023,SWCAT,ATAC,FRANCHISE,4023 VERETZ,M4023,m4023,10.43.207.82,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M4027,SWCAT,ATAC,FRANCHISE,4027 ROZAY EN BRIE,M4027,m4027,10.43.194.178,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M4029,SWCAT,ATAC,FRANCHISE,4029 TOURNAN EN BRI,M4029,m4029,10.43.194.186,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(6)EA2c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:M4030,SWCAT,ATAC,MAG_NORD,4030 CORMEILLES,M4030,m4030,10.43.105.206,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
