##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:CAPGEM.ZI:X.RTCIS:PQLP017-CONTROLNET.L:GE0/1.N:10,VLAN,DI:CAPGEM.ZI:X.RTCIS:PQLP017-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PQLP017-CONTROLNET.L:GE0/1,CAPGEM,ITALY,GE-EU-IT-LASP001,10,LAN CAPGEMINIA2ANET,,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PQLP017-CONTROLNET.L:S0/0/0.N:441,DLCI_CPE,DI:CAPGEM.ZI:X.RTCIS:PQLP017-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PQLP017-CONTROLNET.L:S0/0/0,CAPGEM,ITALY,GE-EU-IT-LASP001,441,SUBVPN CAPGEMINIA2ANET,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PQYP052.L:ATM1/0.N:0-48,VCL,DI:CAPGEM.ZI:X.RTCIS:PQYP052,DI:CAPGEM.ZI:X.RTCIS:PQYP052.L:ATM1/0,CAPGEM,BENELUX,GE-EU-NL-APEL001,0-48,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,35000,35000,35000,35000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PQYP052.L:ATM1/0.N:0-55,VCL,DI:CAPGEM.ZI:X.RTCIS:PQYP052,DI:CAPGEM.ZI:X.RTCIS:PQYP052.L:ATM1/0,CAPGEM,BENELUX,GE-EU-NL-APEL001,0-55,SUBVPN BAS-LAB-OTA,capgemini_bb_bas-lab-ota_93_tpc,,V,STAT_CDV,5000,5000,5000,5000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PQYP055.L:ATM1/0.N:0-41,VCL,DI:CAPGEM.ZI:X.RTCIS:PQYP055,DI:CAPGEM.ZI:X.RTCIS:PQYP055.L:ATM1/0,CAPGEM,BENELUX,GE-EU-NL-APEL001,0-41,SUBVPN BAS-LAB-OTA,capgemini_bb_bas-lab-ota_93_tpc,,V,STAT_CDV,5000,5000,5000,5000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PQYP055.L:ATM1/0.N:0-46,VCL,DI:CAPGEM.ZI:X.RTCIS:PQYP055,DI:CAPGEM.ZI:X.RTCIS:PQYP055.L:ATM1/0,CAPGEM,BENELUX,GE-EU-NL-APEL001,0-46,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,35000,35000,35000,35000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PROM675-CONTROLNET.L:ATM0/IMA0.N:0-132,VCL,DI:CAPGEM.ZI:X.RTCIS:PROM675-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PROM675-CONTROLNET.L:ATM0/IMA0,CAPGEM,ITALY,GE-EU-IT-ROMA001,0-132,WAN INTERFACE-0-132,,,V,STAT_CDV,0,0,0,0,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PROM675-CONTROLNET.L:ATM0/IMA0.N:0-33,VCL,DI:CAPGEM.ZI:X.RTCIS:PROM675-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PROM675-CONTROLNET.L:ATM0/IMA0,CAPGEM,ITALY,GE-EU-IT-ROMA001,0-33,WAN INTERFACE-0-33,,,V,STAT_CDV,0,0,0,0,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PROM675-CONTROLNET.L:ATM0/IMA0.N:0-63,VCL,DI:CAPGEM.ZI:X.RTCIS:PROM675-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PROM675-CONTROLNET.L:ATM0/IMA0,CAPGEM,ITALY,GE-EU-IT-ROMA001,0-63,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,3000,3000,3000,3000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PROM676-CONTROLNET.L:ATM1/0.N:0-60,VCL,DI:CAPGEM.ZI:X.RTCIS:PROM676-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PROM676-CONTROLNET.L:ATM1/0,CAPGEM,ITALY,GE-EU-IT-ROMA001,0-60,SUBVPN CAPGEMINIA2ANET,,,V,STAT_CDV,25000,25000,25000,25000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:ATM1/0.N:0-41,VCL,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-BR-SAOP001,0-41,SUBVPN INTERNET,capgemini_bb_internet_tpc,,V,STAT_CDV,3000,3000,3000,3000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:ATM1/0.N:0-49,VCL,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-BR-SAOP001,0-49,SUBVPN BPOPENCE,capgemini_bb_bpopence_114_tpc,,V,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:ATM1/0.N:0-68,VCL,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-BR-SAOP001,0-68,SUBVPN UNILEVERIB,capgemini_bb_unileverib_75_tpc,,V,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:ATM1/0.N:0-73,VCL,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-BR-SAOP001,0-73,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:GE0/1.N:114,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:GE0/1,CAPGEM,IBERIA,GE-AM-BR-SAOP001,114,LAN BPOPENCE,capgemini_bb_bpopence_114_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:GE0/1.N:75,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:GE0/1,CAPGEM,IBERIA,GE-AM-BR-SAOP001,75,LAN UNILEVERIB,capgemini_bb_unileverib_75_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:GE0/1.N:900,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO1706-CONTROLNET.L:GE0/1,CAPGEM,IBERIA,GE-AM-BR-SAOP001,900,LAN INTERNET,capgemini_bb_internet_tpc,,VL,STAT_CDV,3000,3000,3000,3000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:FE1/1.N:1603,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:FE1/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,1603,LAN ISZ,capgemini_bb_isz_142_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:FE1/1.N:1604,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:FE1/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,1604,LAN OSMGTNAR,capgemini_bb_osmgtnar_12_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:FE1/1.N:2013,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:FE1/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,2013,LAN CPMBUKI,capgemini_bb_cpmbuki_120_tpc,,VL,STAT_CDV,8000,8000,8000,8000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:GE0/1.N:10,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:GE0/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,10,SUBVPN CPMBUKI,capgemini_bb_cpmbuki_120_tpc,,VL,STAT_CDV,8000,8000,8000,8000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:GE0/1.N:32,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:GE0/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,32,SUBVPN OSMGTNAR,capgemini_bb_osmgtnar_12_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:GE0/1.N:41,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:GE0/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,41,SUBVPN ISZ,capgemini_bb_isz_142_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:GE0/1.N:7,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2048-CONTROLNET.L:GE0/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,7,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,VL,STAT_CDV,10000,10000,10000,10000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:ATM1/0.N:0-47,VCL,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-BR-SAOP003,0-47,SUBVPN ISZ,capgemini_bb_isz_142_tpc,,V,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:ATM1/0.N:0-49,VCL,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-BR-SAOP003,0-49,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,10000,10000,10000,10000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:ATM1/0.N:0-53,VCL,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-BR-SAOP003,0-53,SUBVPN OSMGTNAR,capgemini_bb_osmgtnar_12_tpc,,V,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:ATM1/0.N:0-56,VCL,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-BR-SAOP003,0-56,SUBVPN CPMBUKI,capgemini_bb_cpmbuki_120_tpc,,V,STAT_CDV,8000,8000,8000,8000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:FE2/1.N:1603,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:FE2/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,1603,LAN ISZ,capgemini_bb_isz_142_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:FE2/1.N:1604,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:FE2/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,1604,LAN OSMGTNAR,capgemini_bb_osmgtnar_12_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:FE2/1.N:2013,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSAO2055-CONTROLNET.L:FE2/1,CAPGEM,IBERIA,GE-AM-BR-SAOP003,2013,LAN CPMBUKI,capgemini_bb_cpmbuki_120_tpc,,VL,STAT_CDV,8000,8000,8000,8000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0.N:0-42,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL770,DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-42,SUBVPN AVONIB,capgemini_bb_avonib_131_tpc,,V,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0.N:0-43,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL770,DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-43,SUBVPN BPOPENCE,capgemini_bb_bpopence_114_tpc,,V,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0.N:0-46,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL770,DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-46,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,5000,5000,5000,5000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0.N:0-48,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL770,DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-48,SUBVPN UNILEVERIB,capgemini_bb_unileverib_75_tpc,,V,STAT_CDV,3000,3000,3000,3000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0.N:0-49,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL770,DI:CAPGEM.ZI:X.RTCIS:PSCL770.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-49,SUBVPN INTERNET,capgemini_bb_internet_tpc,,V,STAT_CDV,5000,5000,5000,5000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0.N:0-40,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-40,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,5000,5000,5000,5000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0.N:0-42,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-42,SUBVPN AVONIB,capgemini_bb_avonib_131_tpc,,V,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0.N:0-43,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-43,SUBVPN BPOPENCE,capgemini_bb_bpopence_114_tpc,,V,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0.N:0-50,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-50,SUBVPN UNILEVERIB,capgemini_bb_unileverib_75_tpc,,V,STAT_CDV,3000,3000,3000,3000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0.N:0-74,VCL,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSCL776-CONTROLNET.L:ATM1/0,CAPGEM,IBERIA,GE-AM-CH-SANT002,0-74,SUBVPN INTERNET,capgemini_bb_internet_tpc,,V,STAT_CDV,5000,5000,5000,5000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSFO560-CONTROLNET.L:ATM0/IMA0.N:0-70,VCL,DI:CAPGEM.ZI:X.RTCIS:PSFO560-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSFO560-CONTROLNET.L:ATM0/IMA0,CAPGEM,NORTH_AMER,GE-AM-US-SANF001,0-70,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,2700,2700,2700,2700,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSGN396-CONTROLNET.L:ATM0/IMA0.N:0-43,VCL,DI:CAPGEM.ZI:X.RTCIS:PSGN396-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSGN396-CONTROLNET.L:ATM0/IMA0,CAPGEM,APA,GE-BK-VN-HOCH001,0-43,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSGN397-CONTROLNET.L:ATM0/IMA0.N:0-42,VCL,DI:CAPGEM.ZI:X.RTCIS:PSGN397-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSGN397-CONTROLNET.L:ATM0/IMA0,CAPGEM,APA,GE-BK-VN-HOCH001,0-42,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,V,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSHA1632-CONTROLNET.L:S0/0/0-0.N:401,DLCI_CPE,DI:CAPGEM.ZI:X.RTCIS:PSHA1632-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSHA1632-CONTROLNET.L:S0/0/0-0,CAPGEM,APA,GE-BK-CN-SHAN003,401,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,STAT_CDI,STAT_CDI,1920,0,1920,0,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSHA726-CONTROLNET.L:S0/0.N:554,DLCI_CPE,DI:CAPGEM.ZI:X.RTCIS:PSHA726-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSHA726-CONTROLNET.L:S0/0,CAPGEM,APA,GE-BK-CN-SHAN003,554,SUBVPN CAPGEMINIA2ANET,,,STAT_CDI,STAT_CDI,2048,0,2048,0,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1081-CONTROLNET.L:S0/0/0.N:680,DLCI_CPE,DI:CAPGEM.ZI:X.RTCIS:PSTO1081-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1081-CONTROLNET.L:S0/0/0,CAPGEM,NORDIC,GE-EU-SE-SUND001,680,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,STAT_CDI,STAT_CDI,2048,0,2048,0,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1082-CONTROLNET.L:S0/0/0.N:400,DLCI_CPE,DI:CAPGEM.ZI:X.RTCIS:PSTO1082-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1082-CONTROLNET.L:S0/0/0,CAPGEM,NORDIC,GE-EU-SE-BRAC001,400,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,STAT_CDI,STAT_CDI,2048,0,2048,0,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:12,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,12,SUBVPN SWEDBANKIND,capgemini_bb_swedbankind_47_tpc,,VL,STAT_CDV,512,512,512,512,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:28,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,28,SUBVPN SPAREBANK,capgemini_bb_sparebank_107_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:31,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,31,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,VL,STAT_CDV,120000,120000,120000,120000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:32,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,32,SUBVPN CAPEDB,capgemini_bb_capedb_116_tpc,,VL,STAT_CDV,3000,3000,3000,3000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:33,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,33,SUBVPN MCLIENT1,capgemini_bb_mclient1_8_tpc,,VL,STAT_CDV,12000,12000,12000,12000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:34,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,34,SUBVPN EARS,capgemini_bb_ears_2_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:35,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,35,SUBVPN FINEARS,capgemini_bb_finears_53_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:36,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,36,SUBVPN SWEADC,capgemini_bb_swedadc_115_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:39,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,39,SUBVPN ENTERCARD,capgemini_bb_entercard_128_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0.N:45,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/0,CAPGEM,NORDIC,GE-EU-SE-ALVI001,45,SUBVPN IKEA,capgemini_bb_ikea_137_tpc,,VL,STAT_CDV,6000,6000,6000,6000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/1.N:107,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/1,CAPGEM,NORDIC,GE-EU-SE-ALVI001,107,LAN SPAREBANK,capgemini_bb_sparebank_107_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/1.N:200,VLAN,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PSTO1083-CONTROLNET.L:GE0/1,CAPGEM,NORDIC,GE-EU-SE-ALVI001,200,LAN EARS,capgemini_bb_ears_2_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
